"instance_id","group","seed","env_id","algorithm","output_algorithm","migd","mhv","art","nigd"
"P9_M_01","Large-M","2","10","CBT","CBT","0.06973182","0.67339394","3.46637879","-0.04501742"
"P9_M_01","Large-M","2","1","SMT-DLB","SMT-DLB","0.05936085","0.75903939","3.53995758","-0.06550048"
"P9_M_01","Large-M","2","2","SMT-DLB","SMT-DLB","0.05952503","0.75631212","3.54974848","-0.0653243"
"P9_M_01","Large-M","2","3","SMT-DLB","SMT-DLB","0.05968921","0.75358485","3.55953939","-0.06514812"
"P9_M_01","Large-M","2","4","SMT-DLB","SMT-DLB","0.05985339","0.75085758","3.5693303","-0.06497194"
"P9_M_01","Large-M","2","5","SMT-DLB","SMT-DLB","0.06001758","0.7481303","3.57912121","-0.06479576"
"P9_M_01","Large-M","2","6","SMT-DLB","SMT-DLB","0.06018176","0.74540303","3.58891212","-0.06461958"
"P9_M_01","Large-M","2","7","SMT-DLB","SMT-DLB","0.06034594","0.74267576","3.59870303","-0.06444339"
"P9_M_01","Large-M","2","8","SMT-DLB","SMT-DLB","0.06051012","0.73994848","3.60849394","-0.06426721"
"P9_M_01","Large-M","2","9","SMT-DLB","SMT-DLB","0.0606743","0.73722121","3.61828485","-0.06409103"
"P9_M_01","Large-M","2","10","SMT-DLB","SMT-DLB","0.06083848","0.73449394","3.62807576","-0.06391485"
"P9_M_01","Large-M","3","1","CI-DMOEA","CI-DMOEA","0.06723345","0.71327273","4.43938545","-0.04570953"
"P9_M_01","Large-M","3","2","CI-DMOEA","CI-DMOEA","0.06741891","0.71054545","4.45163091","-0.04558625"
"P9_M_01","Large-M","3","3","CI-DMOEA","CI-DMOEA","0.06760436","0.70781818","4.46387636","-0.04546298"
"P9_M_01","Large-M","3","4","CI-DMOEA","CI-DMOEA","0.06778982","0.70509091","4.47612182","-0.04533971"
"P9_M_01","Large-M","3","5","CI-DMOEA","CI-DMOEA","0.06797527","0.70236364","4.48836727","-0.04521644"
"P9_M_01","Large-M","3","6","CI-DMOEA","CI-DMOEA","0.06816073","0.69963636","4.50061273","-0.04509316"
"P9_M_01","Large-M","3","7","CI-DMOEA","CI-DMOEA","0.06834618","0.69690909","4.51285818","-0.04496989"
"P9_M_01","Large-M","3","8","CI-DMOEA","CI-DMOEA","0.06853164","0.69418182","4.52510364","-0.04484662"
"P9_M_01","Large-M","3","9","CI-DMOEA","CI-DMOEA","0.06871709","0.69145455","4.53734909","-0.04472335"
"P9_M_01","Large-M","3","10","CI-DMOEA","CI-DMOEA","0.06890255","0.68872727","4.54959455","-0.04460007"
"P9_M_01","Large-M","3","1","DG-DMOEA","DG-DMOEA","0.06703571","0.72587273","5.46766182","-0.02346153"
"P9_M_01","Large-M","3","2","DG-DMOEA","DG-DMOEA","0.06722062","0.72314545","5.48274364","-0.02339825"
"P9_M_01","Large-M","3","3","DG-DMOEA","DG-DMOEA","0.06740553","0.72041818","5.49782545","-0.02333498"
"P9_M_01","Large-M","3","4","DG-DMOEA","DG-DMOEA","0.06759044","0.71769091","5.51290727","-0.02327171"
"P9_M_01","Large-M","3","5","DG-DMOEA","DG-DMOEA","0.06777535","0.71496364","5.52798909","-0.02320844"
"P9_M_01","Large-M","3","6","DG-DMOEA","DG-DMOEA","0.06796025","0.71223636","5.54307091","-0.02314516"
"P9_M_01","Large-M","3","7","DG-DMOEA","DG-DMOEA","0.06814516","0.70950909","5.55815273","-0.02308189"
"P9_M_01","Large-M","3","8","DG-DMOEA","DG-DMOEA","0.06833007","0.70678182","5.57323455","-0.02301862"
"P9_M_01","Large-M","3","9","DG-DMOEA","DG-DMOEA","0.06851498","0.70405455","5.58831636","-0.02295535"
"P9_M_01","Large-M","3","10","DG-DMOEA","DG-DMOEA","0.06869989","0.70132727","5.60339818","-0.02289207"
"P9_M_01","Large-M","3","1","SET","SET","0.07998804","0.66657273","3.39133455","0.02125764"
"P9_M_01","Large-M","3","2","SET","SET","0.08020867","0.66384545","3.40068909","0.02131627"
"P9_M_01","Large-M","3","3","SET","SET","0.08042931","0.66111818","3.41004364","0.02137491"
"P9_M_01","Large-M","3","4","SET","SET","0.08064995","0.65839091","3.41939818","0.02143355"
"P9_M_01","Large-M","3","5","SET","SET","0.08087058","0.65566364","3.42875273","0.02149218"
"P9_M_01","Large-M","3","6","SET","SET","0.08109122","0.65293636","3.43810727","0.02155082"
"P9_M_01","Large-M","3","7","SET","SET","0.08131185","0.65020909","3.44746182","0.02160945"
"P9_M_01","Large-M","3","8","SET","SET","0.08153249","0.64748182","3.45681636","0.02166809"
"P9_M_01","Large-M","3","9","SET","SET","0.08175313","0.64475455","3.46617091","0.02172673"
"P9_M_01","Large-M","3","10","SET","SET","0.08197376","0.64202727","3.47552545","0.02178536"
"P9_M_01","Large-M","3","1","KTS-DMOEA","KTS-DMOEA","0.07336356","0.69167273","4.01423273","0.00840418"
"P9_M_01","Large-M","3","2","KTS-DMOEA","KTS-DMOEA","0.07356593","0.68894545","4.02530545","0.00842736"
"P9_M_01","Large-M","3","3","KTS-DMOEA","KTS-DMOEA","0.07376829","0.68621818","4.03637818","0.00845055"
"P9_M_01","Large-M","3","4","KTS-DMOEA","KTS-DMOEA","0.07397065","0.68349091","4.04745091","0.00847373"
"P9_M_01","Large-M","3","5","KTS-DMOEA","KTS-DMOEA","0.07417302","0.68076364","4.05852364","0.00849691"
"P9_M_01","Large-M","3","6","KTS-DMOEA","KTS-DMOEA","0.07437538","0.67803636","4.06959636","0.00852009"
"P9_M_01","Large-M","3","7","KTS-DMOEA","KTS-DMOEA","0.07457775","0.67530909","4.08066909","0.00854327"
"P9_M_01","Large-M","3","8","KTS-DMOEA","KTS-DMOEA","0.07478011","0.67258182","4.09174182","0.00856645"
"P9_M_01","Large-M","3","9","KTS-DMOEA","KTS-DMOEA","0.07498247","0.66985455","4.10281455","0.00858964"
"P9_M_01","Large-M","3","10","KTS-DMOEA","KTS-DMOEA","0.07518484","0.66712727","4.11388727","0.00861282"
"P9_M_01","Large-M","3","1","CBT","CBT","0.06822218","0.69527273","3.39133455","-0.04601291"
"P9_M_01","Large-M","3","2","CBT","CBT","0.06841036","0.69254545","3.40068909","-0.04588882"
"P9_M_01","Large-M","3","3","CBT","CBT","0.06859855","0.68981818","3.41004364","-0.04576473"
"P9_M_01","Large-M","3","4","CBT","CBT","0.06878673","0.68709091","3.41939818","-0.04564064"
"P9_M_01","Large-M","3","5","CBT","CBT","0.06897491","0.68436364","3.42875273","-0.04551655"
"P9_M_01","Large-M","3","6","CBT","CBT","0.06916309","0.68163636","3.43810727","-0.04539245"
"P9_M_01","Large-M","3","7","CBT","CBT","0.06935127","0.67890909","3.44746182","-0.04526836"
"P9_M_01","Large-M","3","8","CBT","CBT","0.06953945","0.67618182","3.45681636","-0.04514427"
"P9_M_01","Large-M","3","9","CBT","CBT","0.06972764","0.67345455","3.46617091","-0.04502018"
"P9_M_01","Large-M","3","10","CBT","CBT","0.06991582","0.67072727","3.47552545","-0.04489609"
"P9_M_01","Large-M","3","1","SMT-DLB","SMT-DLB","0.05952138","0.75637273","3.54953091","-0.06532822"
"P9_M_01","Large-M","3","2","SMT-DLB","SMT-DLB","0.05968556","0.75364545","3.55932182","-0.06515204"
"P9_M_01","Large-M","3","3","SMT-DLB","SMT-DLB","0.05984975","0.75091818","3.56911273","-0.06497585"
"P9_M_01","Large-M","3","4","SMT-DLB","SMT-DLB","0.06001393","0.74819091","3.57890364","-0.06479967"
"P9_M_01","Large-M","3","5","SMT-DLB","SMT-DLB","0.06017811","0.74546364","3.58869455","-0.06462349"
"P9_M_01","Large-M","3","6","SMT-DLB","SMT-DLB","0.06034229","0.74273636","3.59848545","-0.06444731"
"P9_M_01","Large-M","3","7","SMT-DLB","SMT-DLB","0.06050647","0.74000909","3.60827636","-0.06427113"
"P9_M_01","Large-M","3","8","SMT-DLB","SMT-DLB","0.06067065","0.73728182","3.61806727","-0.06409495"
"P9_M_01","Large-M","3","9","SMT-DLB","SMT-DLB","0.06083484","0.73455455","3.62785818","-0.06391876"
"P9_M_01","Large-M","3","10","SMT-DLB","SMT-DLB","0.06099902","0.73182727","3.63764909","-0.06374258"
"P9_M_01","Large-M","4","1","CI-DMOEA","CI-DMOEA","0.06741479","0.71060606","4.45135879","-0.04558899"
"P9_M_01","Large-M","4","2","CI-DMOEA","CI-DMOEA","0.06760024","0.70787879","4.46360424","-0.04546572"
"P9_M_01","Large-M","4","3","CI-DMOEA","CI-DMOEA","0.0677857","0.70515152","4.4758497","-0.04534245"
"P9_M_01","Large-M","4","4","CI-DMOEA","CI-DMOEA","0.06797115","0.70242424","4.48809515","-0.04521918"
"P9_M_01","Large-M","4","5","CI-DMOEA","CI-DMOEA","0.06815661","0.69969697","4.50034061","-0.0450959"
"P9_M_01","Large-M","4","6","CI-DMOEA","CI-DMOEA","0.06834206","0.6969697","4.51258606","-0.04497263"
"P9_M_01","Large-M","4","7","CI-DMOEA","CI-DMOEA","0.06852752","0.69424242","4.52483152","-0.04484936"
"P9_M_01","Large-M","4","8","CI-DMOEA","CI-DMOEA","0.06871297","0.69151515","4.53707697","-0.04472608"
"P9_M_01","Large-M","4","9","CI-DMOEA","CI-DMOEA","0.06889842","0.68878788","4.54932242","-0.04460281"
"P9_M_01","Large-M","4","10","CI-DMOEA","CI-DMOEA","0.06908388","0.68606061","4.56156788","-0.04447954"
"P9_M_01","Large-M","4","1","DG-DMOEA","DG-DMOEA","0.06721651","0.72320606","5.48240848","-0.02339966"
"P9_M_01","Large-M","4","2","DG-DMOEA","DG-DMOEA","0.06740142","0.72047879","5.4974903","-0.02333639"
"P9_M_01","Large-M","4","3","DG-DMOEA","DG-DMOEA","0.06758633","0.71775152","5.51257212","-0.02327312"
"P9_M_01","Large-M","4","4","DG-DMOEA","DG-DMOEA","0.06777124","0.71502424","5.52765394","-0.02320984"
"P9_M_01","Large-M","4","5","DG-DMOEA","DG-DMOEA","0.06795615","0.71229697","5.54273576","-0.02314657"
"P9_M_01","Large-M","4","6","DG-DMOEA","DG-DMOEA","0.06814105","0.7095697","5.55781758","-0.0230833"
"P9_M_01","Large-M","4","7","DG-DMOEA","DG-DMOEA","0.06832596","0.70684242","5.57289939","-0.02302002"
"P9_M_01","Large-M","4","8","DG-DMOEA","DG-DMOEA","0.06851087","0.70411515","5.58798121","-0.02295675"
"P9_M_01","Large-M","4","9","DG-DMOEA","DG-DMOEA","0.06869578","0.70138788","5.60306303","-0.02289348"
"P9_M_01","Large-M","4","10","DG-DMOEA","DG-DMOEA","0.06888069","0.69866061","5.61814485","-0.02283021"
"P9_M_01","Large-M","4","1","SET","SET","0.08020377","0.66390606","3.40048121","0.02131497"
"P9_M_01","Large-M","4","2","SET","SET","0.08042441","0.66117879","3.40983576","0.02137361"
"P9_M_01","Large-M","4","3","SET","SET","0.08064504","0.65845152","3.4191903","0.02143224"
"P9_M_01","Large-M","4","4","SET","SET","0.08086568","0.65572424","3.42854485","0.02149088"
"P9_M_01","Large-M","4","5","SET","SET","0.08108632","0.65299697","3.43789939","0.02154952"
"P9_M_01","Large-M","4","6","SET","SET","0.08130695","0.6502697","3.44725394","0.02160815"
"P9_M_01","Large-M","4","7","SET","SET","0.08152759","0.64754242","3.45660848","0.02166679"
"P9_M_01","Large-M","4","8","SET","SET","0.08174822","0.64481515","3.46596303","0.02172542"
"P9_M_01","Large-M","4","9","SET","SET","0.08196886","0.64208788","3.47531758","0.02178406"
"P9_M_01","Large-M","4","10","SET","SET","0.0821895","0.63936061","3.48467212","0.0218427"
"P9_M_01","Large-M","4","1","KTS-DMOEA","KTS-DMOEA","0.07356143","0.68900606","4.02505939","0.00842685"
"P9_M_01","Large-M","4","2","KTS-DMOEA","KTS-DMOEA","0.07376379","0.68627879","4.03613212","0.00845003"
"P9_M_01","Large-M","4","3","KTS-DMOEA","KTS-DMOEA","0.07396616","0.68355152","4.04720485","0.00847321"
"P9_M_01","Large-M","4","4","KTS-DMOEA","KTS-DMOEA","0.07416852","0.68082424","4.05827758","0.00849639"
"P9_M_01","Large-M","4","5","KTS-DMOEA","KTS-DMOEA","0.07437088","0.67809697","4.0693503","0.00851958"
"P9_M_01","Large-M","4","6","KTS-DMOEA","KTS-DMOEA","0.07457325","0.6753697","4.08042303","0.00854276"
"P9_M_01","Large-M","4","7","KTS-DMOEA","KTS-DMOEA","0.07477561","0.67264242","4.09149576","0.00856594"
"P9_M_01","Large-M","4","8","KTS-DMOEA","KTS-DMOEA","0.07497798","0.66991515","4.10256848","0.00858912"
"P9_M_01","Large-M","4","9","KTS-DMOEA","KTS-DMOEA","0.07518034","0.66718788","4.11364121","0.0086123"
"P9_M_01","Large-M","4","10","KTS-DMOEA","KTS-DMOEA","0.0753827","0.66446061","4.12471394","0.00863548"
"P9_M_01","Large-M","4","1","CBT","CBT","0.06840618","0.69260606","3.40048121","-0.04589158"
"P9_M_01","Large-M","4","2","CBT","CBT","0.06859436","0.68987879","3.40983576","-0.04576748"
"P9_M_01","Large-M","4","3","CBT","CBT","0.06878255","0.68715152","3.4191903","-0.04564339"
"P9_M_01","Large-M","4","4","CBT","CBT","0.06897073","0.68442424","3.42854485","-0.0455193"
"P9_M_01","Large-M","4","5","CBT","CBT","0.06915891","0.68169697","3.43789939","-0.04539521"
"P9_M_01","Large-M","4","6","CBT","CBT","0.06934709","0.6789697","3.44725394","-0.04527112"
"P9_M_01","Large-M","4","7","CBT","CBT","0.06953527","0.67624242","3.45660848","-0.04514703"
"P9_M_01","Large-M","4","8","CBT","CBT","0.06972345","0.67351515","3.46596303","-0.04502294"
"P9_M_01","Large-M","4","9","CBT","CBT","0.06991164","0.67078788","3.47531758","-0.04489885"
"P9_M_01","Large-M","4","10","CBT","CBT","0.07009982","0.66806061","3.48467212","-0.04477476"
"P9_M_01","Large-M","4","1","SMT-DLB","SMT-DLB","0.05968192","0.75370606","3.55910424","-0.06515595"
"P9_M_01","Large-M","4","2","SMT-DLB","SMT-DLB","0.0598461","0.75097879","3.56889515","-0.06497977"
"P9_M_01","Large-M","4","3","SMT-DLB","SMT-DLB","0.06001028","0.74825152","3.57868606","-0.06480359"
"P9_M_01","Large-M","4","4","SMT-DLB","SMT-DLB","0.06017446","0.74552424","3.58847697","-0.06462741"
"P9_M_01","Large-M","4","5","SMT-DLB","SMT-DLB","0.06033864","0.74279697","3.59826788","-0.06445122"
"P9_M_01","Large-M","4","6","SMT-DLB","SMT-DLB","0.06050282","0.7400697","3.60805879","-0.06427504"
"P9_M_01","Large-M","4","7","SMT-DLB","SMT-DLB","0.06066701","0.73734242","3.6178497","-0.06409886"
"P9_M_01","Large-M","4","8","SMT-DLB","SMT-DLB","0.06083119","0.73461515","3.62764061","-0.06392268"
"P9_M_01","Large-M","4","9","SMT-DLB","SMT-DLB","0.06099537","0.73188788","3.63743152","-0.0637465"
"P9_M_01","Large-M","4","10","SMT-DLB","SMT-DLB","0.06115955","0.72916061","3.64722242","-0.06357032"
"P9_M_01","Large-M","5","1","CI-DMOEA","CI-DMOEA","0.06759612","0.70793939","4.46333212","-0.04546846"
"P9_M_01","Large-M","5","2","CI-DMOEA","CI-DMOEA","0.06778158","0.70521212","4.47557758","-0.04534519"
"P9_M_01","Large-M","5","3","CI-DMOEA","CI-DMOEA","0.06796703","0.70248485","4.48782303","-0.04522192"
"P9_M_01","Large-M","5","4","CI-DMOEA","CI-DMOEA","0.06815248","0.69975758","4.50006848","-0.04509864"
"P9_M_01","Large-M","5","5","CI-DMOEA","CI-DMOEA","0.06833794","0.6970303","4.51231394","-0.04497537"
"P9_M_01","Large-M","5","6","CI-DMOEA","CI-DMOEA","0.06852339","0.69430303","4.52455939","-0.0448521"
"P9_M_01","Large-M","5","7","CI-DMOEA","CI-DMOEA","0.06870885","0.69157576","4.53680485","-0.04472882"
"P9_M_01","Large-M","5","8","CI-DMOEA","CI-DMOEA","0.0688943","0.68884848","4.5490503","-0.04460555"
"P9_M_01","Large-M","5","9","CI-DMOEA","CI-DMOEA","0.06907976","0.68612121","4.56129576","-0.04448228"
"P9_M_01","Large-M","5","10","CI-DMOEA","CI-DMOEA","0.06926521","0.68339394","4.57354121","-0.04435901"
"P9_M_01","Large-M","5","1","DG-DMOEA","DG-DMOEA","0.06739731","0.72053939","5.49715515","-0.02333779"
"P9_M_01","Large-M","5","2","DG-DMOEA","DG-DMOEA","0.06758222","0.71781212","5.51223697","-0.02327452"
"P9_M_01","Large-M","5","3","DG-DMOEA","DG-DMOEA","0.06776713","0.71508485","5.52731879","-0.02321125"
"P9_M_01","Large-M","5","4","DG-DMOEA","DG-DMOEA","0.06795204","0.71235758","5.54240061","-0.02314798"
"P9_M_01","Large-M","5","5","DG-DMOEA","DG-DMOEA","0.06813695","0.7096303","5.55748242","-0.0230847"
"P9_M_01","Large-M","5","6","DG-DMOEA","DG-DMOEA","0.06832185","0.70690303","5.57256424","-0.02302143"
"P9_M_01","Large-M","5","7","DG-DMOEA","DG-DMOEA","0.06850676","0.70417576","5.58764606","-0.02295816"
"P9_M_01","Large-M","5","8","DG-DMOEA","DG-DMOEA","0.06869167","0.70144848","5.60272788","-0.02289488"
"P9_M_01","Large-M","5","9","DG-DMOEA","DG-DMOEA","0.06887658","0.69872121","5.6178097","-0.02283161"
"P9_M_01","Large-M","5","10","DG-DMOEA","DG-DMOEA","0.06906149","0.69599394","5.63289152","-0.02276834"
"P9_M_01","Large-M","5","1","SET","SET","0.0804195","0.66123939","3.40962788","0.0213723"
"P9_M_01","Large-M","5","2","SET","SET","0.08064014","0.65851212","3.41898242","0.02143094"
"P9_M_01","Large-M","5","3","SET","SET","0.08086078","0.65578485","3.42833697","0.02148958"
"P9_M_01","Large-M","5","4","SET","SET","0.08108141","0.65305758","3.43769152","0.02154821"
"P9_M_01","Large-M","5","5","SET","SET","0.08130205","0.6503303","3.44704606","0.02160685"
"P9_M_01","Large-M","5","6","SET","SET","0.08152268","0.64760303","3.45640061","0.02166548"
"P9_M_01","Large-M","5","7","SET","SET","0.08174332","0.64487576","3.46575515","0.02172412"
"P9_M_01","Large-M","5","8","SET","SET","0.08196396","0.64214848","3.4751097","0.02178276"
"P9_M_01","Large-M","5","9","SET","SET","0.08218459","0.63942121","3.48446424","0.02184139"
"P9_M_01","Large-M","5","10","SET","SET","0.08240523","0.63669394","3.49381879","0.02190003"
"P9_M_01","Large-M","5","1","KTS-DMOEA","KTS-DMOEA","0.0737593","0.68633939","4.03588606","0.00844952"
"P9_M_01","Large-M","5","2","KTS-DMOEA","KTS-DMOEA","0.07396166","0.68361212","4.04695879","0.0084727"
"P9_M_01","Large-M","5","3","KTS-DMOEA","KTS-DMOEA","0.07416402","0.68088485","4.05803152","0.00849588"
"P9_M_01","Large-M","5","4","KTS-DMOEA","KTS-DMOEA","0.07436639","0.67815758","4.06910424","0.00851906"
"P9_M_01","Large-M","5","5","KTS-DMOEA","KTS-DMOEA","0.07456875","0.6754303","4.08017697","0.00854224"
"P9_M_01","Large-M","5","6","KTS-DMOEA","KTS-DMOEA","0.07477112","0.67270303","4.0912497","0.00856542"
"P9_M_01","Large-M","5","7","KTS-DMOEA","KTS-DMOEA","0.07497348","0.66997576","4.10232242","0.00858861"
"P9_M_01","Large-M","5","8","KTS-DMOEA","KTS-DMOEA","0.07517584","0.66724848","4.11339515","0.00861179"
"P9_M_01","Large-M","5","9","KTS-DMOEA","KTS-DMOEA","0.07537821","0.66452121","4.12446788","0.00863497"
"P9_M_01","Large-M","5","10","KTS-DMOEA","KTS-DMOEA","0.07558057","0.66179394","4.13554061","0.00865815"
"P9_M_01","Large-M","5","1","CBT","CBT","0.06859018","0.68993939","3.40962788","-0.04577024"
"P9_M_01","Large-M","5","2","CBT","CBT","0.06877836","0.68721212","3.41898242","-0.04564615"
"P9_M_01","Large-M","5","3","CBT","CBT","0.06896655","0.68448485","3.42833697","-0.04552206"
"P9_M_01","Large-M","5","4","CBT","CBT","0.06915473","0.68175758","3.43769152","-0.04539797"
"P9_M_01","Large-M","5","5","CBT","CBT","0.06934291","0.6790303","3.44704606","-0.04527388"
"P9_M_01","Large-M","5","6","CBT","CBT","0.06953109","0.67630303","3.45640061","-0.04514979"
"P9_M_01","Large-M","5","7","CBT","CBT","0.06971927","0.67357576","3.46575515","-0.0450257"
"P9_M_01","Large-M","5","8","CBT","CBT","0.06990745","0.67084848","3.4751097","-0.04490161"
"P9_M_01","Large-M","5","9","CBT","CBT","0.07009564","0.66812121","3.48446424","-0.04477752"
"P9_M_01","Large-M","5","10","CBT","CBT","0.07028382","0.66539394","3.49381879","-0.04465342"
"P9_M_01","Large-M","5","1","SMT-DLB","SMT-DLB","0.05984245","0.75103939","3.56867758","-0.06498368"
"P9_M_01","Large-M","5","2","SMT-DLB","SMT-DLB","0.06000663","0.74831212","3.57846848","-0.0648075"
"P9_M_01","Large-M","5","3","SMT-DLB","SMT-DLB","0.06017081","0.74558485","3.58825939","-0.06463132"
"P9_M_01","Large-M","5","4","SMT-DLB","SMT-DLB","0.06033499","0.74285758","3.5980503","-0.06445514"
"P9_M_01","Large-M","5","5","SMT-DLB","SMT-DLB","0.06049918","0.7401303","3.60784121","-0.06427896"
"P9_M_01","Large-M","5","6","SMT-DLB","SMT-DLB","0.06066336","0.73740303","3.61763212","-0.06410278"
"P9_M_01","Large-M","5","7","SMT-DLB","SMT-DLB","0.06082754","0.73467576","3.62742303","-0.06392659"
"P9_M_01","Large-M","5","8","SMT-DLB","SMT-DLB","0.06099172","0.73194848","3.63721394","-0.06375041"
"P9_M_01","Large-M","5","9","SMT-DLB","SMT-DLB","0.0611559","0.72922121","3.64700485","-0.06357423"
"P9_M_01","Large-M","5","10","SMT-DLB","SMT-DLB","0.06132008","0.72649394","3.65679576","-0.06339805"
"P9_M_01","Large-M","6","1","CI-DMOEA","CI-DMOEA","0.06777745","0.70527273","4.47530545","-0.04534793"
"P9_M_01","Large-M","6","2","CI-DMOEA","CI-DMOEA","0.06796291","0.70254545","4.48755091","-0.04522465"
"P9_M_01","Large-M","6","3","CI-DMOEA","CI-DMOEA","0.06814836","0.69981818","4.49979636","-0.04510138"
"P9_M_01","Large-M","6","4","CI-DMOEA","CI-DMOEA","0.06833382","0.69709091","4.51204182","-0.04497811"
"P9_M_01","Large-M","6","5","CI-DMOEA","CI-DMOEA","0.06851927","0.69436364","4.52428727","-0.04485484"
"P9_M_01","Large-M","6","6","CI-DMOEA","CI-DMOEA","0.06870473","0.69163636","4.53653273","-0.04473156"
"P9_M_01","Large-M","6","7","CI-DMOEA","CI-DMOEA","0.06889018","0.68890909","4.54877818","-0.04460829"
"P9_M_01","Large-M","6","8","CI-DMOEA","CI-DMOEA","0.06907564","0.68618182","4.56102364","-0.04448502"
"P9_M_01","Large-M","6","9","CI-DMOEA","CI-DMOEA","0.06926109","0.68345455","4.57326909","-0.04436175"
"P9_M_01","Large-M","6","10","CI-DMOEA","CI-DMOEA","0.06944655","0.68072727","4.58551455","-0.04423847"
"P9_M_01","Large-M","6","1","DG-DMOEA","DG-DMOEA","0.06757811","0.71787273","5.51190182","-0.02327593"
"P9_M_01","Large-M","6","2","DG-DMOEA","DG-DMOEA","0.06776302","0.71514545","5.52698364","-0.02321265"
"P9_M_01","Large-M","6","3","DG-DMOEA","DG-DMOEA","0.06794793","0.71241818","5.54206545","-0.02314938"
"P9_M_01","Large-M","6","4","DG-DMOEA","DG-DMOEA","0.06813284","0.70969091","5.55714727","-0.02308611"
"P9_M_01","Large-M","6","5","DG-DMOEA","DG-DMOEA","0.06831775","0.70696364","5.57222909","-0.02302284"
"P9_M_01","Large-M","6","6","DG-DMOEA","DG-DMOEA","0.06850265","0.70423636","5.58731091","-0.02295956"
"P9_M_01","Large-M","6","7","DG-DMOEA","DG-DMOEA","0.06868756","0.70150909","5.60239273","-0.02289629"
"P9_M_01","Large-M","6","8","DG-DMOEA","DG-DMOEA","0.06887247","0.69878182","5.61747455","-0.02283302"
