"figure","group","algorithm","output_algorithm","env_id","generation","migd"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","1","0.06958597"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","2","0.06893245"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","3","0.0682933"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","4","0.06766902"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","5","0.06706016"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","6","0.06646733"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","7","0.06589121"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","8","0.06533256"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","9","0.06479225"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","10","0.06427125"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","11","0.0637707"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","12","0.06329195"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","13","0.06283659"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","14","0.0624066"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","15","0.06200443"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","16","0.06163335"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","17","0.06129786"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","18","0.06100486"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","19","0.0607667"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","9","20","0.0606214"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","0","0.0703738"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","1","0.06970637"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","2","0.06905285"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","3","0.0684137"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","4","0.06778942"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","5","0.06718056"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","6","0.06658773"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","7","0.06601161"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","8","0.06545296"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","9","0.06491265"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","10","0.06439165"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","11","0.0638911"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","12","0.06341235"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","13","0.06295699"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","14","0.062527"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","15","0.06212483"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","16","0.06175375"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","17","0.06141826"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","18","0.06112526"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","19","0.0608871"
"fig-convergence","Large-M","SMT-DLB","SMT-DLB","10","20","0.0607418"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","0","0.11979"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","1","0.11766964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","2","0.11559347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","3","0.11356294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","4","0.11157966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","5","0.10964536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","6","0.107762"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","7","0.10593172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","8","0.10415695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","9","0.10244041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","10","0.10078523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","11","0.09919504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","12","0.09767409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","13","0.09622747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","14","0.09486141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","15","0.09358377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","16","0.09240487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","17","0.09133906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","18","0.09040821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","19","0.08965161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","1","20","0.08919"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","0","0.11997"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","1","0.11784964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","2","0.11577347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","3","0.11374294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","4","0.11175966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","5","0.10982536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","6","0.107942"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","7","0.10611172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","8","0.10433695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","9","0.10262041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","10","0.10096523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","11","0.09937504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","12","0.09785409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","13","0.09640747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","14","0.09504141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","15","0.09376377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","16","0.09258487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","17","0.09151906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","18","0.09058821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","19","0.08983161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","2","20","0.08937"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","0","0.12015"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","1","0.11802964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","2","0.11595347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","3","0.11392294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","4","0.11193966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","5","0.11000536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","6","0.108122"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","7","0.10629172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","8","0.10451695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","9","0.10280041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","10","0.10114523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","11","0.09955504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","12","0.09803409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","13","0.09658747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","14","0.09522141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","15","0.09394377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","16","0.09276487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","17","0.09169906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","18","0.09076821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","19","0.09001161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","3","20","0.08955"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","0","0.12033"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","1","0.11820964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","2","0.11613347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","3","0.11410294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","4","0.11211966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","5","0.11018536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","6","0.108302"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","7","0.10647172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","8","0.10469695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","9","0.10298041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","10","0.10132523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","11","0.09973504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","12","0.09821409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","13","0.09676747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","14","0.09540141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","15","0.09412377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","16","0.09294487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","17","0.09187906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","18","0.09094821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","19","0.09019161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","4","20","0.08973"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","0","0.12051"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","1","0.11838964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","2","0.11631347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","3","0.11428294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","4","0.11229966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","5","0.11036536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","6","0.108482"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","7","0.10665172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","8","0.10487695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","9","0.10316041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","10","0.10150523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","11","0.09991504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","12","0.09839409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","13","0.09694747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","14","0.09558141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","15","0.09430377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","16","0.09312487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","17","0.09205906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","18","0.09112821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","19","0.09037161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","5","20","0.08991"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","0","0.12069"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","1","0.11856964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","2","0.11649347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","3","0.11446294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","4","0.11247966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","5","0.11054536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","6","0.108662"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","7","0.10683172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","8","0.10505695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","9","0.10334041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","10","0.10168523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","11","0.10009504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","12","0.09857409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","13","0.09712747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","14","0.09576141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","15","0.09448377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","16","0.09330487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","17","0.09223906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","18","0.09130821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","19","0.09055161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","6","20","0.09009"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","0","0.12087"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","1","0.11874964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","2","0.11667347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","3","0.11464294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","4","0.11265966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","5","0.11072536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","6","0.108842"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","7","0.10701172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","8","0.10523695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","9","0.10352041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","10","0.10186523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","11","0.10027504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","12","0.09875409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","13","0.09730747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","14","0.09594141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","15","0.09466377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","16","0.09348487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","17","0.09241906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","18","0.09148821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","19","0.09073161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","7","20","0.09027"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","0","0.12105"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","1","0.11892964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","2","0.11685347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","3","0.11482294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","4","0.11283966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","5","0.11090536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","6","0.109022"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","7","0.10719172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","8","0.10541695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","9","0.10370041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","10","0.10204523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","11","0.10045504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","12","0.09893409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","13","0.09748747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","14","0.09612141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","15","0.09484377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","16","0.09366487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","17","0.09259906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","18","0.09166821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","19","0.09091161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","8","20","0.09045"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","0","0.12123"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","1","0.11910964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","2","0.11703347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","3","0.11500294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","4","0.11301966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","5","0.11108536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","6","0.109202"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","7","0.10737172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","8","0.10559695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","9","0.10388041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","10","0.10222523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","11","0.10063504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","12","0.09911409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","13","0.09766747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","14","0.09630141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","15","0.09502377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","16","0.09384487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","17","0.09277906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","18","0.09184821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","19","0.09109161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","9","20","0.09063"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","0","0.12141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","1","0.11928964"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","2","0.11721347"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","3","0.11518294"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","4","0.11319966"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","5","0.11126536"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","6","0.109382"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","7","0.10755172"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","8","0.10577695"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","9","0.10406041"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","10","0.10240523"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","11","0.10081504"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","12","0.09929409"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","13","0.09784747"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","14","0.09648141"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","15","0.09520377"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","16","0.09402487"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","17","0.09295906"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","18","0.09202821"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","19","0.09127161"
"fig-convergence","Large-L","CI-DMOEA","CI-DMOEA","10","20","0.09081"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","0","0.1327751"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","1","0.13003651"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","2","0.12735499"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","3","0.12473242"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","4","0.12217088"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","5","0.11967261"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","6","0.11724011"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","7","0.11487618"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","8","0.11258394"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","9","0.11036691"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","10","0.10822914"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","11","0.1061753"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","12","0.10421089"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","13","0.10234248"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","14","0.10057812"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","15","0.09892796"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","16","0.09740533"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","17","0.09602876"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","18","0.0948265"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","19","0.09384931"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","1","20","0.0932531"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","2","0","0.1329633"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","2","1","0.13022471"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","2","2","0.12754319"
"fig-convergence","Large-L","DG-DMOEA","DG-DMOEA","2","3","0.12492062"
